OrderID,OrderDate,CustomerID,CustomerName,Email,Region,Country,ProductCategory,ProductName,Quantity,UnitPrice,Discount,ShippingCost,PaymentMethod,OrderStatus,SignupDate,order_before_signup
ORD-11354,2023-07-27,CUST1177,Michael Wang,michael.wang23@yahoo.com,East,Canada,Sports & Outdoors,Camping Tent,1.0,58.4999,0.0,15.35,Paypal,Shipped,2021-09-28,False
ORD-11080,2023-03-11,CUST1320,Susan Turner,susan.turner17@gmail.com,East,Canada,Sports & Outdoors,Water Bottle,6.0,67.17,0.1,11.19,Paypal,Cancelled,2023-03-18,True
ORD-11239,2024-05-27,CUST1269,Patrick Thornton,patrick.thornton48@outlook.com,North,United States,Sports & Outdoors,Yoga Mat,1.0,139.23,0.2,8.03,Paypal,Shipped,2021-03-02,False
ORD-11536,2023-02-13,CUST1424,Felicia Aguilar,felicia.aguilar84@yahoo.com,Central,Mexico,Beauty,Lipstick,6.0,41.4,0.0,15.97,Debit Card,Delivered,2022-08-09,False
ORD-12656,2024-10-25,CUST1071,Whitney Peters,whitney.peters80@outlook.com,East,Canada,Electronics,Smartwatch,1.0,159.82,0.0,9.19,Gift Card,Pending,2024-09-20,False
ORD-11784,2024-08-19,CUST1661,Emma Butler,emma.butler14@gmail.com,South,Mexico,Toys,Puzzle 1000PC,3.0,50.88,0.05,22.59,Debit Card,Returned,2021-12-03,False
ORD-11608,2023-08-13,CUST1576,Thomas Peterson,thomas@gmail.com,Central,Canada,Sports & Outdoors,Camping Tent,6.0,99.77,0.05,12.13,Paypal,Cancelled,2021-03-13,False
ORD-11962,2023-01-30,CUST1036,Sherri Baker,sherri.baker55@yahoo.com,South,Canada,Toys,Board Game,4.0,46.45,0.0,10.38,Credit Card,Returned,2022-07-25,False
ORD-12703,2024-08-27,CUST1717,Brenda Hinton,brenda.hinton11@outlook.com,South,United States,Toys,Puzzle 1000PC,3.0,16.75,0.25,1.33,Debit Card,Pending,2021-10-14,False
ORD-10005,2024-02-13,CUST1050,Jessica Holmes,jessica.holmes45@gmail.com,East,United States,Sports & Outdoors,Resistance Bands,4.0,149.59,0.05,10.34,Paypal,Cancelled,2022-05-16,False
ORD-11261,2024-12-14,CUST1085,Daniel Baker,daniel.baker32@outlook.com,South,United States,Beauty,Shampoo Set,1.0,42.47,0.0,12.225000000000001,Debit Card,Returned,2023-12-04,False
ORD-11144,2024-03-06,CUST1327,Trevor Johnson,trevor.johnson84@yahoo.com,West,United States,Toys,Action Figure,4.0,61.29,0.0,8.0,Gift Card,Cancelled,2021-04-16,False
ORD-10556,2023-05-22,CUST1093,Christina Walters,christina.walters86@hotmail.com,South,Canada,Electronics,USB-C Cable,2.0,52.37,0.0,10.29,Debit Card,Returned,2021-12-05,False
ORD-12049,2024-04-04,CUST1708,Joseph Williams,joseph.williams29@outlook.com,South,Mexico,Electronics,Laptop Stand,3.0,25.95,0.1,10.97,Gift Card,Delivered,2022-02-02,False
ORD-12136,2024-07-22,CUST1237,David Davis,david.davis50@hotmail.com,North,United States,Apparel,Denim Jacket,5.0,60.76,0.25,12.01,Paypal,Returned,2024-04-03,False
ORD-11848,2023-02-11,CUST1699,Brent Hernandez,brent@gmail.com,West,United States,Beauty,Hair Dryer,4.0,49.41,0.1,12.98,Debit Card,Delivered,2022-12-04,False
ORD-12613,2024-04-13,CUST1371,Debra White,debra.white54@gmail.com,North,Canada,Sports & Outdoors,Hiking Backpack,1.0,37.55,0.05,1.02,Paypal,Pending,2022-05-08,False
ORD-12554,2023-11-08,CUST1250,Isaiah Avila,isaiah.avila5@outlook.com,Central,United States,Beauty,Shampoo Set,1.0,41.73,0.25,9.81,Gift Card,Shipped,2024-06-19,True
ORD-13028,2023-10-17,CUST1708,Joseph Williams,joseph.williams29@outlook.com,South,Mexico,Beauty,Lipstick,5.0,41.95,0.0,6.49,Credit Card,Delivered,2022-02-02,False
ORD-11113,2024-12-12,CUST1327,Trevor Johnson,trevor.johnson84@yahoo.com,West,United States,Toys,Board Game,1.0,52.83,0.1,11.97,Debit Card,Returned,2021-04-16,False
ORD-12250,2024-02-25,CUST1629,Kevin Davis,kevin.davis69@gmail.com,North,Mexico,Sports & Outdoors,Yoga Mat,2.0,15.34,0.15,13.52,Credit Card,Cancelled,2024-05-01,True
ORD-12329,2023-04-27,CUST1249,Kimberly Gutierrez,kimberly@gmail.com,Central,Mexico,Toys,RC Car,1.0,50.66,0.0,0.78,Gift Card,Delivered,2021-07-27,False
ORD-10182,2024-05-20,CUST1327,Trevor Johnson,trevor.johnson84@yahoo.com,West,United States,Electronics,Bluetooth Speaker,1.0,158.33,0.0,10.07,Credit Card,Delivered,2021-04-16,False
ORD-11832,2023-04-15,CUST1363,Nicole Parrish,nicole.parrish40@gmail.com,North,Mexico,Apparel,Denim Jacket,2.0,46.52,0.1,18.86,Credit Card,Returned,2023-03-22,False
ORD-11902,2023-08-10,CUST1420,George Harper,george@gmail.com,West,United States,Beauty,Shampoo Set,1.0,44.64,0.0,4.91,Paypal,Pending,2023-10-06,True
ORD-11630,2023-09-16,CUST1708,Joseph Williams,joseph.williams29@outlook.com,South,Mexico,Electronics,Laptop Stand,4.0,224.9,0.25,23.77,Paypal,Shipped,2022-02-02,False
ORD-12247,2023-09-14,CUST1292,Jeremy Reed,jeremy.reed16@yahoo.com,West,Canada,Beauty,Face Moisturizer,5.0,56.71,0.1,14.6,Paypal,Cancelled,2021-10-12,False
ORD-11278,2023-07-09,CUST1821,Mark Beard,mark@gmail.com,South,United States,Apparel,Denim Jacket,3.0,57.65,0.05,24.49,Debit Card,Returned,2023-08-21,True
ORD-11966,,CUST1156,Joshua Perry,joshua.perry49@hotmail.com,South,United States,Toys,Building Blocks Set,6.0,29.94,0.2,23.13,Credit Card,Cancelled,2024-09-21,False
ORD-12636,2023-10-31,CUST1620,Casey Hernandez,casey.hernandez56@hotmail.com,West,United States,Electronics,Bluetooth Speaker,6.0,102.05,0.15,23.02,Debit Card,Shipped,2023-04-07,False
ORD-11585,2024-03-20,CUST1160,Paul Castaneda,paul@gmail.com,Central,United States,Toys,Puzzle 1000PC,3.0,28.31,0.15,8.6,Gift Card,Delivered,2022-11-04,False
ORD-10487,2024-07-25,CUST1843,Benjamin Reyes,benjamin.reyes5@hotmail.com,Central,Canada,Sports & Outdoors,Water Bottle,2.0,38.04,0.1,22.99,Credit Card,Shipped,2024-09-09,True
ORD-11018,2023-05-24,CUST1401,Craig Morrison,craig.morrison52@hotmail.com,South,United States,Home & Kitchen,Non-Stick Pan Set,6.0,116.08,0.15,4.25,Credit Card,Returned,2024-03-03,True
ORD-12107,2023-02-17,CUST1426,Jenna Larson,jenna.larson63@yahoo.com,East,United States,Toys,RC Car,2.0,39.5,0.25,23.47,Paypal,Delivered,2022-10-30,False
ORD-10063,2024-06-02,CUST1481,Howard Norman,howard@gmail.com,North,Canada,Beauty,Lipstick,3.0,24.19,0.0,8.93,Paypal,Cancelled,2023-02-24,False
ORD-12845,2024-03-21,CUST1259,Kristen Reyes,mrs..reyes11@outlook.com,East,Canada,Apparel,Wool Sweater,4.0,71.42,0.0,24.3,Debit Card,Cancelled,2022-04-05,False
ORD-10895,2024-09-20,CUST1042,Sherry Decker,sherry.decker8@outlook.com,Central,United States,Apparel,Baseball Cap,2.0,45.92,0.2,18.34,Debit Card,Cancelled,2021-04-28,False
ORD-10162,2023-01-27,CUST1712,Timothy Edwards,timothy.edwards25@outlook.com,East,Canada,Toys,Board Game,4.0,12.78,0.0,18.7,Paypal,Pending,2023-09-23,True
ORD-13139,2023-02-14,CUST1255,Kristen Davis,kristen.davis78@yahoo.com,West,United States,Apparel,Baseball Cap,3.0,52.32,0.1,9.15,Gift Card,Returned,2022-05-28,False
ORD-12800,2024-11-06,CUST1704,Shannon Malone,shannon.malone29@yahoo.com,East,Mexico,Beauty,Shampoo Set,3.0,10.38,0.0,1.73,Debit Card,Pending,2023-03-12,False
ORD-10739,2024-12-04,CUST1047,Shane Henderson,shane.henderson34@yahoo.com,East,United States,Toys,Building Blocks Set,5.0,38.48,0.05,4.35,Credit Card,Cancelled,2022-10-06,False
ORD-13091,2023-06-08,CUST1342,Anthony Harmon,anthony.harmon18@gmail.com,West,Mexico,Home & Kitchen,LED Desk Lamp,6.0,73.33,0.1,15.24,Paypal,Cancelled,2024-02-02,True
ORD-10157,2024-01-22,CUST1768,Jason Nixon,jason.nixon97@outlook.com,West,Canada,Apparel,Cotton T-Shirt,3.0,85.09,0.0,18.99,Gift Card,Returned,2023-07-29,False
ORD-11347,2024-01-09,CUST1160,Paul Castaneda,paul@gmail.com,Central,United States,Sports & Outdoors,Water Bottle,1.0,25.68,0.25,23.46,Gift Card,Delivered,2022-11-04,False
ORD-10191,2024-01-04,CUST1591,Kiara Little,kiara.little8@yahoo.com,Central,United States,Toys,Puzzle 1000PC,6.0,40.67,0.0,23.63,Paypal,Cancelled,2021-05-15,False
ORD-11130,2023-09-13,CUST1832,Scott Alexander,scott.alexander97@outlook.com,South,Canada,Sports & Outdoors,Camping Tent,1.0,49.77,0.0,23.91,Debit Card,Shipped,2023-06-18,False
ORD-10091,2023-12-25,CUST1681,Justin Walker,justin.walker78@yahoo.com,West,United States,Toys,Action Figure,4.0,36.17,0.0,22.21,Gift Card,Pending,2022-01-02,False
ORD-10953,2023-08-20,CUST1592,Jason Love,jason.love68@gmail.com,South,Canada,Home & Kitchen,LED Desk Lamp,4.0,51.7,0.25,21.85,Credit Card,Delivered,2021-12-22,False
ORD-10288,2023-11-16,CUST1812,Douglas Ryan,douglas.ryan50@hotmail.com,North,United States,Beauty,Face Moisturizer,4.0,56.58,0.25,6.16,Debit Card,Pending,2022-03-28,False
ORD-10180,2024-03-09,CUST1739,Linda Gonzalez,linda.gonzalez75@yahoo.com,Central,United States,Beauty,Sunscreen SPF50,3.0,29.72,0.0,16.13,Paypal,Delivered,2024-06-30,True
ORD-11389,2024-06-09,CUST1691,Pamela Gutierrez,pamela.gutierrez88@outlook.com,West,United States,Home & Kitchen,Non-Stick Pan Set,4.0,149.53,0.2,16.16,Gift Card,Shipped,2023-02-21,False
ORD-12730,2023-06-07,CUST1606,Brian Martin,brian.martin77@hotmail.com,South,Mexico,Toys,Puzzle 1000PC,6.0,51.26,0.25,12.58,Paypal,Shipped,2024-09-14,True
ORD-10244,2022-12-20,CUST1024,Matthew Foster,matthew.foster3@gmail.com,South,Canada,Beauty,Lipstick,4.0,34.42,0.0,17.22,Debit Card,Shipped,2023-01-14,True
ORD-12292,,CUST1380,Karla Ramos,karla.ramos72@yahoo.com,East,United States,Beauty,Sunscreen SPF50,5.0,22.44,0.25,9.36,Credit Card,Pending,2023-03-07,False
ORD-11406,2024-01-25,CUST1786,Lisa Cervantes,lisa.cervantes49@yahoo.com,South,United States,Apparel,Running Shoes,6.0,49.3,0.1,19.44,Paypal,Pending,2021-10-26,False
ORD-10578,,CUST1191,Karen Graham,,South,Canada,Toys,Puzzle 1000PC,1.0,36.8,0.05,4.85,Credit Card,Delivered,2022-11-15,False
ORD-11280,2024-09-17,CUST1724,Mary Miller,mary.miller73@yahoo.com,North,United States,Sports & Outdoors,Hiking Backpack,5.0,48.36,0.0,22.82,Paypal,Cancelled,2023-09-18,False
ORD-10568,2024-02-09,CUST1817,Beth Cline,beth.cline37@outlook.com,West,Mexico,Beauty,Sunscreen SPF50,3.0,19.28,0.0,17.25,Debit Card,Returned,2021-09-14,False
ORD-11401,2023-05-01,CUST1166,Alyssa Long,alyssa.long79@hotmail.com,South,United States,Apparel,Running Shoes,4.0,53.57,0.0,20.31,Gift Card,Delivered,2024-06-23,True
ORD-11920,2023-02-14,CUST1766,Raymond Chapman,raymond.chapman14@gmail.com,East,Canada,Beauty,Lipstick,6.0,52.32,0.0,22.62,Paypal,Shipped,2023-10-28,True
ORD-10404,2023-06-18,CUST1586,Dwayne Klein,dwayne.klein89@hotmail.com,East,Mexico,Apparel,Wool Sweater,6.0,85.6,0.15,21.51,Credit Card,Pending,2021-03-21,False
ORD-11771,2024-07-11,CUST1185,Hannah Patterson,dr..patterson15@gmail.com,South,United States,Home & Kitchen,Throw Blanket,3.0,50.2,0.1,19.28,Paypal,Returned,2022-04-26,False
ORD-11397,2024-02-06,CUST1443,Holly Valentine,holly.valentine81@yahoo.com,West,United States,Electronics,Webcam,1.0,151.82,0.1,11.97,Credit Card,Pending,2022-01-17,False
ORD-10990,2024-03-21,CUST1301,Heather Fields,heather@gmail.com,Central,Canada,Home & Kitchen,Air Fryer,4.0,47.03,0.0,12.96,Gift Card,Returned,2024-08-05,True
ORD-10929,2023-09-22,CUST1504,Katherine Martinez,katherine.martinez14@gmail.com,Central,Canada,Apparel,Wool Sweater,2.0,72.92,0.0,11.79,Credit Card,Shipped,2022-04-13,False
ORD-12021,2024-06-21,CUST1135,Jose Schultz,jose.schultz52@outlook.com,West,United States,Home & Kitchen,Non-Stick Pan Set,6.0,159.86,0.2,7.46,Credit Card,Cancelled,2023-10-22,False
ORD-11981,2023-02-15,CUST1548,Jessica Khan,jessica.khan91@yahoo.com,East,Canada,Sports & Outdoors,Water Bottle,2.0,35.76,0.25,17.78,Debit Card,Pending,2021-08-16,False
ORD-12108,2024-07-24,CUST1567,Lauren Jackson,lauren.jackson47@gmail.com,East,Mexico,Sports & Outdoors,Water Bottle,1.0,90.01,0.0,7.12,Credit Card,Delivered,2023-05-26,False
ORD-11194,2024-11-15,CUST1422,Michael Mitchell,michael.mitchell59@gmail.com,North,United States,Sports & Outdoors,Camping Tent,2.0,80.06,0.2,21.19,Paypal,Returned,2021-05-10,False
ORD-12970,2023-11-20,CUST1730,Jerry Peters,jerry.peters29@hotmail.com,West,United States,Sports & Outdoors,Resistance Bands,3.0,116.66,0.0,15.4,Credit Card,Pending,2022-12-24,False
ORD-10089,2023-09-01,CUST1738,David Wright,mr..wright61@hotmail.com,West,Canada,Toys,Board Game,6.0,29.41,0.0,0.92,Paypal,Cancelled,2021-12-16,False
ORD-10752,2023-06-29,CUST1185,Hannah Patterson,dr..patterson15@gmail.com,South,United States,Sports & Outdoors,Resistance Bands,4.0,34.2577,0.0,15.63,Debit Card,Delivered,2022-04-26,False
ORD-12482,2023-08-23,CUST1016,Holly Wood,holly.wood69@outlook.com,Central,United States,Home & Kitchen,Air Fryer,6.0,119.2,0.2,6.83,Gift Card,Delivered,2024-04-12,True
ORD-12176,2024-02-21,CUST1438,Rhonda Martin,rhonda.martin11@gmail.com,East,United States,Toys,Action Figure,5.0,26.29,0.15,21.71,Gift Card,Delivered,2021-10-18,False
ORD-11191,2024-05-15,CUST1404,Joann Glass,joann.glass43@gmail.com,South,United States,Beauty,Sunscreen SPF50,6.0,41.51,0.2,6.82,Debit Card,Returned,2023-12-18,False
ORD-10789,2024-12-11,CUST1055,Michael Lewis,michael@gmail.com,North,Canada,Home & Kitchen,Throw Blanket,2.0,22.88,0.15,1.79,Paypal,Cancelled,2023-05-18,False
ORD-10925,2024-04-28,CUST1001,Noah Rhodes,noah.rhodes95@gmail.com,North,Canada,Sports & Outdoors,Camping Tent,4.0,81.7,0.1,12.47,Credit Card,Shipped,2024-04-24,False
ORD-12548,,CUST1257,Kathleen Moran,kathleen.moran66@yahoo.com,South,United States,Beauty,Lipstick,2.0,59.81,0.0,19.99,Credit Card,Pending,2023-06-15,False
ORD-11469,2023-02-26,CUST1845,Breanna Ayala,breanna@gmail.com,West,Canada,Home & Kitchen,Air Fryer,4.0,138.73,0.2,5.22,Gift Card,Returned,2022-03-04,False
ORD-10314,2023-02-27,CUST1774,Carly Riggs,carly.riggs31@yahoo.com,South,United States,Electronics,Bluetooth Speaker,3.0,43.52,0.25,10.41,Gift Card,Cancelled,2022-06-28,False
ORD-10029,2024-06-23,CUST1493,Mark Cox,mark.cox51@outlook.com,Central,United States,Apparel,Cotton T-Shirt,3.0,53.14,0.15,24.01,Paypal,Cancelled,2024-07-11,True
ORD-12838,2023-04-27,CUST1417,Carrie Wright,carrie.wright42@hotmail.com,West,United States,Home & Kitchen,Non-Stick Pan Set,3.0,27.98,0.0,21.56,Credit Card,Shipped,2021-01-26,False
ORD-12059,2024-11-09,CUST1625,Michael Miller,michael.miller67@outlook.com,South,United States,Home & Kitchen,Non-Stick Pan Set,5.0,117.14,0.2,0.54,Credit Card,Delivered,2023-06-08,False
ORD-12823,2024-03-02,CUST1384,Aimee Turner,aimee.turner28@hotmail.com,East,Canada,Beauty,Shampoo Set,4.0,38.04,0.05,13.69,Credit Card,Delivered,2022-04-03,False
ORD-12334,2023-10-22,CUST1676,Kristen Rowe,kristen.rowe27@gmail.com,North,Canada,Sports & Outdoors,Water Bottle,2.0,102.7,0.0,10.04,Debit Card,Cancelled,2023-01-05,False
ORD-11223,2023-11-30,CUST1454,Alfred Galvan,,West,United States,Toys,Building Blocks Set,1.0,60.38,0.05,4.78,Debit Card,Returned,2023-01-06,False
ORD-10897,2024-10-10,CUST1233,Laura Roberts,laura.roberts73@outlook.com,South,United States,Sports & Outdoors,Water Bottle,6.0,28.07,0.0,8.49,Paypal,Cancelled,2024-08-07,False
ORD-10668,2024-08-29,CUST1773,Samuel Wong,samuel.wong74@outlook.com,South,United States,Apparel,Wool Sweater,5.0,69.6,0.1,0.65,Credit Card,Shipped,2022-01-10,False
ORD-11554,2023-07-19,CUST1720,Randy Friedman,randy.friedman5@outlook.com,West,Mexico,Apparel,Wool Sweater,4.0,79.33,0.05,12.9,Credit Card,Cancelled,2024-01-19,True
ORD-11172,2023-02-03,CUST1327,Trevor Johnson,trevor.johnson84@yahoo.com,West,United States,Apparel,Cotton T-Shirt,6.0,79.67,0.2,7.16,Credit Card,Cancelled,2021-04-16,False
ORD-10919,2024-12-08,CUST1291,Stephanie Byrd,stephanie.byrd9@outlook.com,South,United States,Toys,Board Game,6.0,67.94,0.2,7.65,Paypal,Shipped,2022-09-07,False
ORD-12404,2024-05-28,CUST1090,Matthew Mcmillan,,West,Canada,Apparel,Running Shoes,4.0,74.03,0.1,2.69,Credit Card,Returned,2024-03-25,False
ORD-12575,2024-07-30,CUST1131,Dustin Jordan,dustin.jordan30@outlook.com,West,Canada,Toys,RC Car,5.0,27.64,0.0,18.91,Gift Card,Returned,2022-08-03,False
ORD-12559,2024-06-07,CUST1018,Lisa Jackson,lisa.jackson88@hotmail.com,West,United States,Beauty,Lipstick,6.0,46.78,0.0,3.53,Gift Card,Pending,2024-05-06,False
ORD-13001,2023-10-02,CUST1348,James Parks,james.parks18@hotmail.com,North,United States,Electronics,Smartwatch,6.0,228.03,0.15,23.98,Credit Card,Returned,2022-07-13,False
ORD-10764,2023-09-09,CUST1341,Cynthia Morris,cynthia.morris7@gmail.com,West,Canada,Sports & Outdoors,Yoga Mat,3.0,11.89,0.0,20.37,Paypal,Delivered,2023-04-27,False
ORD-11192,2024-09-26,CUST1433,Chad Jones,chad.jones69@gmail.com,East,United States,Home & Kitchen,Throw Blanket,2.0,137.59,0.2,11.19,Gift Card,Pending,2021-08-12,False
ORD-12750,2023-09-05,CUST1094,John Whitehead,john.whitehead51@gmail.com,West,United States,Apparel,Baseball Cap,5.0,30.3,0.0,23.3,Debit Card,Cancelled,2021-06-21,False
ORD-11800,2024-06-18,CUST1039,Brittany Farmer,brittany.farmer52@gmail.com,North,United States,Beauty,Shampoo Set,4.0,20.2,0.1,21.29,Credit Card,Returned,2021-12-04,False
ORD-12663,2024-03-24,CUST1360,Parker Cain,parker.cain26@yahoo.com,Central,United States,Apparel,Baseball Cap,5.0,44.43,0.0,6.58,Debit Card,Delivered,2021-03-12,False
ORD-11953,2023-08-10,CUST1267,Colin Terry,colin.terry31@hotmail.com,North,Canada,Sports & Outdoors,Resistance Bands,4.0,41.18,0.0,16.3,Paypal,Delivered,2022-01-19,False
ORD-11475,2024-07-16,CUST1678,Jose Crawford,jose.crawford90@outlook.com,West,United States,Home & Kitchen,Coffee Maker,5.0,57.82,0.25,13.95,Credit Card,Pending,2024-09-22,True
ORD-12699,2024-05-06,CUST1471,Richard Cooper,richard.cooper46@gmail.com,South,United States,Electronics,Wireless Earbuds,4.0,119.53,0.2,5.42,Credit Card,Cancelled,2023-12-31,False
ORD-11782,2023-02-16,CUST1266,Kimberly Gibson,kimberly.gibson74@yahoo.com,West,Canada,Electronics,Webcam,4.0,162.72,0.0,1.18,Paypal,Shipped,2021-10-22,False
ORD-12289,2022-07-30,CUST1316,Lauren Carson,lauren.carson84@hotmail.com,North,Canada,Apparel,Baseball Cap,1.0,87.84,0.05,16.3,Debit Card,Pending,2022-08-09,True
ORD-12928,2023-05-03,CUST1553,Barbara Hester,barbara.hester51@gmail.com,East,Canada,Home & Kitchen,LED Desk Lamp,4.0,77.59,0.25,11.64,Paypal,Cancelled,2022-01-08,False
ORD-12457,2023-01-28,CUST1375,Paul Lewis,paul.lewis19@yahoo.com,East,Canada,Electronics,Wireless Earbuds,3.0,128.43,0.1,12.67,Paypal,Shipped,2023-04-27,True
ORD-11322,2023-05-25,CUST1588,Dale Ryan,dale.ryan39@outlook.com,North,United States,Sports & Outdoors,Resistance Bands,6.0,54.87,0.1,13.28,Gift Card,Delivered,2022-07-29,False
ORD-12858,2024-12-01,CUST1799,Donald Medina,donald.medina31@outlook.com,South,United States,Home & Kitchen,Air Fryer,2.0,100.97,0.2,17.34,Gift Card,Delivered,2021-06-13,False
ORD-11040,2023-03-02,CUST1107,Sierra Johnson,sierra.johnson23@outlook.com,West,United States,Apparel,Denim Jacket,4.0,31.14,0.0,1.42,Debit Card,Cancelled,2024-06-15,True
ORD-10171,,CUST1164,Michael Powell,,East,United States,Toys,Puzzle 1000PC,2.0,8.88,0.0,16.85,Paypal,Pending,2021-04-25,False
ORD-10683,2024-01-30,CUST1568,Lisa Randall,lisa.randall62@yahoo.com,South,United States,Toys,Board Game,4.0,46.48,0.1,10.06,Credit Card,Returned,2021-07-18,False
ORD-11926,2023-04-21,CUST1232,Christopher Parker,christopher.parker81@hotmail.com,Central,United States,Toys,Building Blocks Set,1.0,58.9,0.0,9.57,Debit Card,Shipped,2023-08-09,True
ORD-12545,2023-01-15,CUST1422,Michael Mitchell,michael.mitchell59@gmail.com,North,United States,Electronics,Laptop Stand,6.0,220.74,0.0,8.39,Gift Card,Delivered,2021-05-10,False
ORD-11095,2023-07-17,CUST1092,Denise Jacobs,denise.jacobs63@yahoo.com,West,Canada,Beauty,Face Moisturizer,4.0,7.28,0.2,17.98,Gift Card,Pending,2022-07-13,False
ORD-12129,2024-08-11,CUST1560,Nancy Evans Md,nancy.md5@outlook.com,East,Canada,Beauty,Lipstick,6.0,10.95,0.0,21.07,Credit Card,Pending,2021-11-02,False
ORD-12684,2024-09-28,CUST1300,Tanner Mitchell Dds,tanner.dds36@yahoo.com,Central,Canada,Apparel,Cotton T-Shirt,2.0,37.06,0.15,6.44,Credit Card,Delivered,2024-04-07,False
ORD-11432,2024-10-17,CUST1739,Linda Gonzalez,linda.gonzalez75@yahoo.com,Central,United States,Sports & Outdoors,Camping Tent,2.0,46.85,0.1,24.79,Paypal,Pending,2024-06-30,False
ORD-11807,2023-07-29,CUST1324,Natalie Bautista,natalie.bautista79@outlook.com,Central,Canada,Beauty,Hair Dryer,6.0,56.84,0.0,1.87,Debit Card,Cancelled,2024-04-30,True
ORD-12028,2023-04-08,CUST1395,Dana Chapman,dana.chapman81@yahoo.com,South,Canada,Sports & Outdoors,Water Bottle,6.0,27.5,0.0,12.52,Paypal,Shipped,2021-05-20,False
ORD-11626,2023-09-20,CUST1043,Anthony Humphrey,anthony.humphrey68@yahoo.com,North,United States,Apparel,Running Shoes,1.0,65.43,0.2,3.53,Paypal,Pending,2021-04-27,False
ORD-12774,2023-07-22,CUST1566,Paula Lane,paula@gmail.com,Central,United States,Beauty,Lipstick,2.0,55.26,0.0,21.54,Credit Card,Shipped,2023-03-16,False
ORD-12959,2023-05-03,CUST1809,Heather Page,,East,Canada,Beauty,Lipstick,4.0,11.27,0.1,5.17,Paypal,Returned,2023-10-05,True
ORD-12118,2023-01-14,CUST1676,Kristen Rowe,kristen.rowe27@gmail.com,North,Canada,Apparel,Wool Sweater,3.0,61.73,0.0,2.51,Paypal,Pending,2023-01-05,False
ORD-11614,2024-12-12,CUST1555,Nicole Gonzalez,nicole@gmail.com,South,Mexico,Electronics,Smartwatch,6.0,89.0,0.25,17.1,Paypal,Cancelled,2022-12-12,False
ORD-11778,2024-01-30,CUST1418,Jeffrey Mills,jeffrey.mills93@yahoo.com,South,Mexico,Home & Kitchen,LED Desk Lamp,2.0,124.85,0.05,8.45,Paypal,Pending,2024-03-17,True
ORD-11449,2023-09-29,CUST1730,Jerry Peters,jerry.peters29@hotmail.com,West,United States,Toys,RC Car,5.0,53.13,0.0,11.97,Gift Card,Returned,2022-12-24,False
ORD-11910,2023-07-26,CUST1828,Derrick Clayton,derrick.clayton32@gmail.com,West,Mexico,Electronics,Smartwatch,5.0,140.27,0.05,7.61,Credit Card,Pending,2021-03-28,False
ORD-12389,2023-11-04,CUST1108,Evelyn Galvan,evelyn.galvan94@outlook.com,North,United States,Toys,RC Car,4.0,53.15,0.0,23.73,Credit Card,Cancelled,2022-10-23,False
ORD-11791,2024-11-29,CUST1011,Jamie Arnold,jamie.arnold83@gmail.com,South,Canada,Sports & Outdoors,Hiking Backpack,2.0,53.89,0.05,0.52,Paypal,Cancelled,2024-06-01,False
ORD-10178,2023-11-18,CUST1215,Anthony Everett,anthony.everett28@hotmail.com,East,United States,Home & Kitchen,Coffee Maker,5.0,156.04,0.0,23.16,Debit Card,Delivered,2023-05-10,False
ORD-10010,2023-05-30,CUST1736,Charles Turner,charles.turner19@gmail.com,South,Canada,Sports & Outdoors,Resistance Bands,1.0,113.37,0.15,15.31,Debit Card,Delivered,2021-07-12,False
ORD-10612,2023-01-18,CUST1577,Raymond Le,raymond.le87@yahoo.com,South,United States,Apparel,Denim Jacket,6.0,59.03,0.0,8.24,Debit Card,Shipped,2021-09-04,False
ORD-12230,2023-07-29,CUST1827,Claudia Jordan,claudia.jordan56@outlook.com,East,Canada,Electronics,Laptop Stand,3.0,178.7,0.25,5.51,Credit Card,Cancelled,2021-01-31,False
ORD-12634,2023-03-23,CUST1184,Lindsay Martinez,lindsay.martinez53@gmail.com,North,United States,Sports & Outdoors,Resistance Bands,3.0,30.29,0.15,0.82,Paypal,Delivered,2021-10-14,False
ORD-11637,2024-05-24,CUST1466,Jason Beck,jason.beck17@yahoo.com,East,United States,Apparel,Denim Jacket,2.0,18.06,0.25,5.48,Debit Card,Shipped,2022-05-27,False
ORD-12603,2023-03-16,CUST1242,Kevin Walters,kevin.walters7@outlook.com,North,Canada,Sports & Outdoors,Resistance Bands,3.0,146.95,0.05,22.16,Credit Card,Shipped,2021-05-15,False
ORD-13005,,CUST1306,Edward Burgess,edward.burgess88@hotmail.com,North,Mexico,Toys,RC Car,1.0,35.74,0.0,8.29,Paypal,Pending,2022-09-02,False
ORD-10757,2024-12-03,CUST1745,Vincent Novak,vincent.novak6@hotmail.com,West,United States,Beauty,Shampoo Set,1.0,40.18,0.15,22.73,Paypal,Pending,2022-04-15,False
ORD-11675,2023-07-29,CUST1475,Julie Dominguez,julie.dominguez1@hotmail.com,South,Mexico,Apparel,Cotton T-Shirt,2.0,19.6,0.25,13.78,Gift Card,Pending,2022-02-19,False
ORD-10078,2024-11-04,CUST1464,Jose Allen,jose.allen69@yahoo.com,East,United States,Home & Kitchen,Coffee Maker,1.0,61.69,0.0,21.64,Credit Card,Cancelled,2022-10-25,False
ORD-11499,2023-06-23,CUST1663,Samuel Turner,samuel.turner51@yahoo.com,East,Canada,Beauty,Sunscreen SPF50,1.0,27.6,0.15,1.19,Paypal,Cancelled,2023-07-26,True
